단축코드,표준코드,한글명,그룹코드,시가총액규모,지수업종대분류,지수업종중분류,지수업종소분류,제조업,저유동성,지배구조지수종목,KOSPI200섹터업종,KOSPI100,KOSPI50,KRX,ETP,ELW발행,KRX100,KRX자동차,KRX반도체,KRX바이오,KRX은행,SPAC,KRX에너지화학,KRX철강,단기과열,KRX미디어통신,KRX건설,Non1,KRX증권,KRX선박,KRX섹터_보험,KRX섹터_운송,SRI,기준가,매매수량단위,시간외수량단위,거래정지,정리매매,관리종목,시장경고,경고예고,불성실공시,우회상장,락구분,액면변경,증자구분,증거금비율,신용가능,신용기간,전일거래량,액면가,상장일자,상장주수,자본금,결산월,공모가,우선주,공매도과열,이상급등,KRX300,KOSPI,매출액,영업이익,경상이익,당기순이익,ROE,기준년월,시가총액,그룹사코드,회사신용한도초과,담보대출가능,대주가능
J0003021C,KRA0003021C1,대유플러스 12WR,SW,,0,0,0,,N,,,N,N,N,,N,N,,,,,N,,,0,,,,,,,,,274,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,48582,0,20220407,23807,0,,,0,,N,N,N,0,0,0,0,0.0,,65,,N,N,N
J00121218,KRA001212182,금호전기 31WR,SW,,0,0,0,,N,,,N,N,N,,N,N,,,,,N,,,0,,,,,,,,,204,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,55372,0,20181031,2881,0,,,0,,N,N,N,0,0,0,0,0.0,,5,,N,N,N
J0024201C,KRA0024201C4,세기상사 10R,SR,,0,0,0,,N,,,N,N,N,,N,N,,,,,N,,,0,,,,,,,,,0,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,0,0,20220712,1016,0,,,0,,N,N,N,0,0,0,0,0.0,,0,,N,N,N
J0048721A,KRA0048721A7,티웨이홀딩스 24WR,SW,,0,0,0,,N,,,N,N,N,,N,N,,,,,N,,,0,,,,,,,,,230,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,9541,0,20201109,32467,0,,,0,,N,N,N,0,0,0,0,0.0,,74,,N,N,N
J0051121C,KRA0051121C0,한창 66WR,SW,,0,0,0,,N,,,N,N,N,,N,N,,,,,N,,,0,,,,,,,,,238,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,30950,0,20220713,4456,0,,,0,,N,N,N,0,0,0,0,0.0,,10,,N,N,N
J00532219,KRA005322193,국동 9WR,SW,,0,0,0,,N,,,N,N,N,,N,N,,,,,N,,,0,,,,,,,,,1080,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,6156,0,20200109,4805,0,,,0,,N,N,N,0,0,0,0,0.0,,51,,N,N,N
J0110821B,KRA0110821B6,형지I&C 6WR,SW,,0,0,0,,N,,,,N,N,,N,N,,,,,N,,,0,,,,,,,,,175,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,16990,0,20210621,8112,0,,,0,,N,N,N,0,0,0,0,0.0,,14,,N,N,N
J01957229,KRA019572296,리더스 기술투자 9WR,SW,,0,0,0,,N,,,,N,N,,N,N,,,,,N,,,0,,,,,,,,,164,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,1189,0,20191111,17376,0,,,0,,N,N,N,0,0,0,0,0.0,,28,,N,N,N
J0234421A,KRA0234421A8,제이스코홀딩스 2WR,SW,,0,0,0,,N,,,,N,N,,N,N,,,,,N,,,0,,,,,,,,,619,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,13726,0,20201216,4832,0,,,0,,N,N,N,0,0,0,0,0.0,,29,,N,N,N
J04204217,KRA042042176,케이피엠테크 5WR,SW,,0,0,0,,N,,,,N,N,,N,N,,,,,N,,,0,,,,,,,,,0,1,0,Y,N,N,0,N,N,N,0,0,0,100,N,90,0,0,20170825,66,0,,,0,,N,N,N,0,0,0,0,0.0,,0,,N,N,N
J0437121A,KRA0437121A9,서울리거 4WR,SW,,0,0,0,,N,,,,N,N,,N,N,,,,,N,,,0,,,,,,,,,352,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,34736,0,20200310,9773,0,,,0,,N,N,N,0,0,0,0,0.0,,34,,N,N,N
J04963229,KRA049632292,재영솔루텍 11WR,SW,,0,0,0,,N,,,,N,N,,N,N,,,,,N,,,0,,,,,,,,,453,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,10164,0,20191217,17982,0,,,0,,N,N,N,0,0,0,0,0.0,,81,,N,N,N
J0543021A,KRA0543021A2,팬스타엔터프라이즈 22WR,SW,,0,0,0,,N,,,,N,N,,N,N,,,,,N,,,0,,,,,,,,,322,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,1402,0,20200625,11525,0,,,0,,N,N,N,0,0,0,0,0.0,,37,,N,N,N
J06679217,KRA066792177,씨씨에스 1WR,SW,,0,0,0,,N,,,,N,N,,N,N,,,,,N,,,0,,,,,,,,,68,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,28245,0,20210503,2428,0,,,0,,N,N,N,0,0,0,0,0.0,,1,,N,N,N
J0673921B,KRA0673921B3,아스트 9WR,SW,,0,0,0,,N,,,,N,N,,N,N,,,,,N,,,0,,,,,,,,,1315,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,12279,0,20210204,5770,0,,,0,,N,N,N,0,0,0,0,0.0,,75,,N,N,N
J0673921C,KRA0673921C1,아스트 11WR,SW,,0,0,0,,N,,,,N,N,,N,N,,,,,N,,,0,,,,,,,,,1665,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,27560,0,20220126,7060,0,,,0,,N,N,N,0,0,0,0,0.0,,117,,N,N,N
J0676321C,KRA0676321C1,에이치엘비생명과학 9WR,SW,,0,0,0,,N,,,,N,N,,N,N,,,,,N,,,0,,,,,,,,,4510,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,63422,0,20220627,8372,0,,,0,,N,N,N,0,0,0,0,0.0,,377,,N,N,N
J07661219,KRA076612191,해성옵틱스 6WR,SW,,0,0,0,,N,,,,N,N,,N,N,,,,,N,,,0,,,,,,,,,77,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,168032,0,20191125,7034,0,,,0,,N,N,N,0,0,0,0,0.0,,5,,N,N,N
J0827401C,KRA0827401C9,HSD엔진 8R,SR,,0,0,0,,N,,,N,N,N,,N,N,,,,,N,,,0,,,,,,,,,1445,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,338338,0,20220714,10303,0,,,0,,N,N,N,0,0,0,0,0.0,,148,,N,N,N
J08280218,KRA082802182,비보존 헬스케어 5WR,SW,,0,0,0,,N,,,,N,N,,N,N,,,,,N,,,0,,,,,,,,,870,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,4,0,20180327,189,0,,,0,,N,N,N,0,0,0,0,0.0,,1,,N,N,N
J1055521A,KRA1055521A9,트루윈 11WR,SW,,0,0,0,,N,,,,N,N,,N,N,,,,,N,,,0,,,,,,,,,5740,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,3,0,20200623,998,0,,,0,,N,N,N,0,0,0,0,0.0,,57,,N,N,N
J1230101C,KRA1230101C4,아이윈플러스 44R,SR,,0,0,0,,N,,,,N,N,,N,N,,,,,N,,,0,,,,,,,,,0,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,0,0,20220706,58997,0,,,0,,N,N,N,0,0,0,0,0.0,,0,,N,N,N
J1806421A,KRA1806421A4,한진칼 3WR,SW,,0,0,0,,N,,,N,N,N,,N,N,,,,,N,,,0,,,,,,,,,9660,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,301,0,20200716,3263,0,,,0,,N,N,N,0,0,0,0,0.0,,315,,N,N,N
J21433218,KRA214332181,금호에이치티 1WR,SW,,0,0,0,,N,,,N,N,N,,N,N,,,,,N,,,0,,,,,,,,,2970,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,970,0,20180730,240,0,,,0,,N,N,N,0,0,0,0,0.0,,7,,N,N,N
J2901221A,KRA2901221A0,대유에이피 3WR,SW,,0,0,0,,N,,,,N,N,,N,N,,,,,N,,,0,,,,,,,,,911,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,6,0,20200528,3444,0,,,0,,N,N,N,0,0,0,0,0.0,,31,,N,N,N
Q500053,KRG500000531,신한 레버리지 천연가스 선물 ETN,EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,17020,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,138154,0,20200107,10000,0,,,0,,N,N,N,0,0,0,0,0.0,,1702,,N,N,N
Q500054,KRG500000549,신한 인버스 2X 천연가스 선물 ETN,EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,280,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,9471435,0,20200107,194600,0,,,0,,N,N,N,0,0,0,0,0.0,,544,,N,N,N
Q500055,KRG500000556,신한 인버스 Russell 2000 ETN,EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,11075,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,71,0,20201202,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,110,,N,N,N
Q500056,KRG500000564,신한 레버리지 Russell 2000 ETN,EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,9675,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,439,0,20201202,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,96,,N,N,N
Q500057,KRG500000572,신한 인버스 2X Russell 2000 ETN,EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,9435,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2754,0,20201202,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,94,,N,N,N
Q500058,KRG500000580,신한 S&P500 VIX S/T 선물 ETN C,EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,8835,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,157795,0,20210324,5000,0,,,0,,N,N,N,0,0,0,0,0.0,,441,,N,N,N
Q500059,KRG500000598,신한 FnGuide 메타버스 ETN,EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,6800,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,121,0,20210903,2000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,136,,N,N,N
Q500060,KRG500000606,신한 코스피 200 ETN,EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,8030,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,14878,0,20211021,2000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,160,,N,N,N
Q500061,KRG500000614,신한 인버스 코스피 200 선물 ETN,EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,11925,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,9858,0,20211021,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,238,,N,N,N
Q500062,KRG500000622,신한 코스닥 150 ETN,EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,7705,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,2,0,20211021,2000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,154,,N,N,N
Q500063,KRG500000630,신한 인버스 코스닥 150 선물 ETN,EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,11670,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,10781,0,20211021,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,233,,N,N,N
Q500064,KRG500000648,신한 FnGuide 폐기물처리 ETN,EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,7845,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,6,0,20220225,2000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,156,,N,N,N
Q500065,KRG500000655,신한 블룸버그 레버리지 WTI원유 선물 ETN,EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,20285,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,34133,0,20220427,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,202,,N,N,N
Q500066,KRG500000663,신한 블룸버그 인버스 2X WTI원유 선물 ETN,EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,18410,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,70343,0,20220427,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,184,,N,N,N
Q500067,KRG500000671,신한 레버리지 10년 국채선물 ETN,EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,10300,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,0,0,20220613,700,0,,,0,,N,N,N,0,0,0,0,0.0,,72,,N,N,N
Q500068,KRG500000689,신한 인버스 2X 10년 국채선물 ETN,EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,9720,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,0,0,20220613,700,0,,,0,,N,N,N,0,0,0,0,0.0,,68,,N,N,N
Q500007,KRG501100074,신한 인버스 은 선물 ETN(H),EN,,0,0,0,,N,N,,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,5800,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,1418,0,20150618,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,116,,N,N,N
Q500001,KRG501300013,신한 K200 USD 선물 바이셀 ETN,EN,,0,0,0,,N,N,,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,9380,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,2,0,20141117,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,187,,N,N,N
Q500002,KRG501300021,신한 USD K200 선물 바이셀 ETN,EN,,0,0,0,,N,N,,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,6795,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,42,0,20141117,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,135,,N,N,N
Q500035,KRG501500356,신한 레버리지 미국달러 선물 ETN,EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,14340,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,7433,0,20180530,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,286,,N,N,N
Q500036,KRG501500364,신한 인버스 2X 미국달러 선물 ETN,EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,5785,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,10386,0,20180530,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,115,,N,N,N
Q500020,KRG502100206,신한 레버리지 다우존스지수 선물 ETN(H),EN,,0,0,0,,N,N,,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,28550,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,460,0,20160706,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,285,,N,N,N
Q500028,KRG502100289,신한 인버스 2X 다우존스지수 선물 ETN(H),EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,2410,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,15714,0,20170807,4000,0,,,0,,N,N,N,0,0,0,0,0.0,,96,,N,N,N
Q500050,KRG502100503,신한 레버리지 S&P500 선물 ETN,EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,16570,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2044,0,20190725,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,331,,N,N,N
Q500051,KRG502100511,신한 인버스 2X S&P500 선물 ETN,EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,3805,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,16116,0,20190725,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,76,,N,N,N
Q500003,KRG502400036,신한 인버스 WTI원유 선물 ETN(H),EN,,0,0,0,,N,N,,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,2715,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,45051,0,20150415,5000,0,,,0,,N,N,N,0,0,0,0,0.0,,135,,N,N,N
Q500004,KRG502400044,신한 브렌트원유 선물 ETN(H),EN,,0,0,0,,N,N,,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,14080,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,480,0,20150415,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,281,,N,N,N
Q500005,KRG502400051,신한 인버스 브렌트원유 선물 ETN(H),EN,,0,0,0,,N,N,,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,2385,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,12428,0,20150618,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,23,,N,N,N
Q500006,KRG502400069,신한 인버스 금 선물 ETN(H),EN,,0,0,0,,N,N,,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,6845,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,11519,0,20150618,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,136,,N,N,N
Q500008,KRG502400085,신한 인버스 구리 선물 ETN(H),EN,,0,0,0,,N,N,,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,6885,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,11456,0,20150618,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,137,,N,N,N
Q500009,KRG502400093,신한 다우존스지수 선물 ETN(H),EN,,0,0,0,,N,N,,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,18955,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,0,0,20150703,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,189,,N,N,N
Q500010,KRG502400101,신한 인버스 다우존스지수 선물 ETN(H),EN,,0,0,0,,N,N,,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,4210,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,157,0,20150703,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,84,,N,N,N
Q500011,KRG502400119,신한 달러인덱스 선물 ETN(H),EN,,0,0,0,,N,N,,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,11945,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,66,0,20150703,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,119,,N,N,N
Q500012,KRG502400127,신한 인버스 달러인덱스 선물 ETN(H),EN,,0,0,0,,N,N,,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,8220,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,1915,0,20150703,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,82,,N,N,N
Q500013,KRG502400135,신한 옥수수 선물 ETN(H),EN,,0,0,0,,N,N,,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,10550,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,65,0,20151028,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,211,,N,N,N
Q500014,KRG502400143,신한 인버스 옥수수 선물 ETN(H),EN,,0,0,0,,N,N,,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,6820,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,5853,0,20151028,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,136,,N,N,N
Q500015,KRG502400150,신한 WTI원유 선물 ETN(H),EN,,0,0,0,,N,N,,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,7890,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,2450,0,20151028,10000,0,,,0,,N,N,N,0,0,0,0,0.0,,789,,N,N,N
Q500016,KRG502400168,신한 금 선물 ETN(H),EN,,0,0,0,,N,N,,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,12890,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,701,0,20151028,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,257,,N,N,N
Q500017,KRG502400176,신한 은 선물 ETN(H),EN,,0,0,0,,N,N,,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,10130,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,183,0,20151028,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,202,,N,N,N
Q500018,KRG502400184,신한 구리 선물 ETN(H),EN,,0,0,0,,N,N,,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,14220,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,1647,0,20160225,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,284,,N,N,N
Q500019,KRG502400192,신한 레버리지 WTI원유 선물 ETN(H),EN,,0,0,0,,N,N,,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,1550,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,673954,0,20160225,500000,0,,,0,,N,N,N,0,0,0,0,0.0,,7750,,N,N,N
Q500023,KRG502400234,신한 콩 선물 ETN(H),EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,12705,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,1035,0,20161027,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,254,,N,N,N
Q500024,KRG502400242,신한 인버스 콩 선물 ETN(H),EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,6590,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,209,0,20161027,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,131,,N,N,N
Q500027,KRG502400275,신한 인버스 2X WTI원유 선물 ETN(H),EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,110,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,22035473,0,20170807,633000,0,,,0,,N,N,N,0,0,0,0,0.0,,696,,N,N,N
Q500029,KRG502400291,신한 레버리지 은 선물 ETN(H),EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,5380,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,51873,0,20170915,10000,0,,,0,,N,N,N,0,0,0,0,0.0,,538,,N,N,N
Q500030,KRG502400309,신한 인버스 2X 은 선물 ETN(H),EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,3285,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,19058,0,20170915,5000,0,,,0,,N,N,N,0,0,0,0,0.0,,164,,N,N,N
Q500032,KRG502400325,신한 인버스 2X 천연가스 선물 ETN(H),EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,170,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6624500,0,20171103,200000,0,,,0,,N,N,N,0,0,0,0,0.0,,340,,N,N,N
Q500037,KRG502400374,신한 레버리지 금 선물 ETN,EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,16145,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,184408,0,20180614,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,322,,N,N,N
Q500038,KRG502400382,신한 인버스 2X 금 선물 ETN,EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,6250,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,8332,0,20180614,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,62,,N,N,N
Q500040,KRG502400408,신한 레버리지 구리 선물 ETN,EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,13110,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,23929,0,20180920,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,131,,N,N,N
Q500041,KRG502400416,신한 인버스 2X 구리 선물 ETN,EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,4710,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,144362,0,20180920,5000,0,,,0,,N,N,N,0,0,0,0,0.0,,235,,N,N,N
Q510014,KRG510000141,대신 알루미늄 선물 ETN(H),EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,10165,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,153,0,20210308,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,101,,N,N,N
Q510015,KRG510000158,대신 밀 선물 ETN(H),EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,10820,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,3645,0,20210308,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,216,,N,N,N
Q510016,KRG510000166,대신 천연가스 선물 ETN(H),EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,23525,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,1413,0,20210603,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,235,,N,N,N
Q510017,KRG510000174,대신 2X 철광석 선물 ETN(H),EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,7260,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,13268,0,20210902,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,72,,N,N,N
Q510018,KRG510000182,대신 인버스 알루미늄 선물 ETN(H),EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,10580,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,1225,0,20211215,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,105,,N,N,N
Q510019,KRG510000190,대신 인버스 천연가스 선물 ETN(H),EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,3295,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,71691,0,20211215,5000,0,,,0,,N,N,N,0,0,0,0,0.0,,164,,N,N,N
Q510020,KRG510000208,대신 2X 알루미늄 선물 ETN(H),EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,9265,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,138,0,20220325,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,92,,N,N,N
Q510021,KRG510000216,대신 인버스 2X 알루미늄 선물 ETN(H),EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,38500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,122,0,20220325,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,385,,N,N,N
Q510022,KRG510000224,대신 S&P WTI원유 선물 ETN,EN,,0,0,0,,N,,,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,8340,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,2,0,20220620,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,83,,N,N,N
